x,y,wifi_pca_0,wifi_pca_1,wifi_pca_2,wifi_pca_3,wifi_pca_4,wifi_pca_5,wifi_pca_6,wifi_pca_7,wifi_pca_8,wifi_pca_9,wifi_pca_10,wifi_pca_11,wifi_pca_12,wifi_pca_13,wifi_pca_14,wifi_pca_15,wifi_pca_16,wifi_pca_17,wifi_pca_18,wifi_pca_19,wifi_pca_20,wifi_pca_21,wifi_pca_22,wifi_pca_23,wifi_pca_24,wifi_pca_25,wifi_pca_26,wifi_pca_27,wifi_pca_28,wifi_pca_29,wifi_pca_30,wifi_pca_31,wifi_pca_32,wifi_pca_33,wifi_pca_34,wifi_pca_35
300,175,-22.979874234709442,-6.760089761798823,-10.42291376112757,-3.4895426228807973,-2.5608322733606803,-5.558863204721307,3.409611510401661,3.62397525105747,1.0133189465620247,-0.7112263590140462,0.9971492448327394,-0.8858888709444218,0.7040085192566056,-0.09084746752489395,-0.7041229889700162,1.2571689250142148,-1.0982163038376436,1.7348659184268451,1.0873855315639063,-0.11608518237697497,0.7550871602778915,0.018352886554932252,-0.671827172985359,-0.3310492528084749,1.8477784861440347,-0.936760898598999,-0.04802382522078087,1.9937972513860136,-2.068688422066018,0.5273632162011662,1.2311724313476577,-3.265598796733634,-1.2202374126238786,0.42557182343595523,-1.1542776835877773,3.313175008674554
300,175,-20.952368661969373,-6.017542124488198,-9.655385254668063,-3.370920376548697,-0.6562541651543414,-1.0253301836768725,0.3862984653626177,2.185825165926873,1.6265993740639553,0.597094678492476,0.6466050157222332,-0.8614596673742637,-1.5573936556221681,0.6585483563231168,-0.8174121834056278,1.8259394750313194,-0.5340154895325531,3.6192740964225276,-0.5570213308713505,0.8924924489244471,-0.8951606920745357,0.786335070387405,0.9668510002352727,0.0802234123848512,0.9131707482783349,-2.3811142018703166,-1.0384362697122251,-0.15749356806675896,-2.321364153378021,-0.21571808847768612,-0.44407276574823945,-2.3161350529823777,-0.29227912113536336,-1.037546218990914,-0.3835020071721691,2.7989000403773665
300,175,-20.28504392574723,-6.001455570238086,-9.586731075161966,-2.692476536880035,-0.903202922692214,1.2481416540381651,-0.19243178624853102,1.2900216344602156,0.5544234682140025,-0.4703878989358654,0.2609403961562204,-2.321886196349346,-2.281067061078814,1.047503755827622,-0.2732513768905526,1.0978163341408127,-0.7402800047686501,2.944710752288462,-2.5113719194474515,2.5118465053216337,-0.9260305521746537,1.2702680915594933,2.2452106630412603,1.101427862464268,-0.6890405162497852,-1.4797757102672842,-2.0565116736163485,0.35772178194766724,-0.7814759628041349,0.9817423117885653,-2.4496419190104617,-0.4376471726669535,0.06558953291035362,-1.0655893553454956,-0.18897672613866076,1.2879588038377707
300,175,-20.285043925747217,-6.001455570238097,-9.586731075161966,-2.6924765368800383,-0.9032029226922201,1.2481416540381598,-0.192431786248533,1.2900216344602093,0.5544234682140023,-0.470387898935865,0.26094039615623293,-2.3218861963493476,-2.2810670610788124,1.0475037558276188,-0.2732513768905557,1.097816334140808,-0.7402800047686469,2.9447107522884632,-2.5113719194474555,2.5118465053216292,-0.9260305521746564,1.2702680915594942,2.2452106630412536,1.101427862464264,-0.6890405162497897,-1.4797757102672826,-2.056511673616351,0.35772178194766574,-0.7814759628041373,0.9817423117885649,-2.4496419190104555,-0.43764717266695696,0.06558953291034977,-1.065589355345499,-0.18897672613866162,1.28795880383777
300,175,-20.543562241413394,-6.1296395039733,-9.31207758154667,-2.973505963516765,-1.0186263391303076,1.468569144070125,-0.7420552884255914,1.111545241165817,0.7403854173794108,-0.5251411742633748,0.7114034813780242,-2.8166209301645284,-2.6763720342471125,0.30810999004506245,-0.47541802204863665,0.9316392695021388,-0.40338156029173505,3.1207506309279474,-2.3520865343188744,2.6222108160915316,-1.111582672306978,1.2882339515337073,2.270657845501095,1.5610050746523854,-0.7012843945524008,-1.5107085615239757,-2.0761814880803553,0.9859182380866361,-0.7960645682891034,0.5439152180035148,-1.72036497572129,0.16402700073911428,0.15829899816573764,-0.7567761313524043,-0.15782738477374825,0.9190471193960423
350,175,-20.562432488157988,-6.058909928721326,-9.36113199025514,-3.3257061974644917,-0.7587433604085145,1.8086073170558308,-0.32793456306704943,1.2903767183514434,0.8058446444767531,-0.670981521769067,0.23701496355402119,-2.8240088215714123,-2.4294182454531015,0.44761235796670024,-0.5815428096757805,0.760372428945443,-0.8827261734008073,2.8893086907040613,-2.8911189607207457,2.6387977182481763,-0.8771874499766512,1.180581801244178,2.160654299099924,1.9159287871361952,-0.5441837348922484,-1.315319541642878,-2.0757490782811234,1.451708674285093,-0.9807403924309286,0.7370708740639778,-1.4286678463552447,0.22343206993445908,0.4197087344157711,-0.9749358393931518,0.10241088560139934,1.2396525233795768
350,175,-18.515369476267466,-4.519393425823878,-6.548238911778341,-0.7757514801853858,2.624582402595469,7.117026007192922,-0.5985830614705075,-3.043788908676929,0.7279298392050583,-1.63815421876515,0.6010315249816828,-4.7220546770935,-2.7207975133976205,-1.8933996849005335,-1.5198754839020086,-1.317518068120498,-0.45278734526139386,-2.4859985455356157,0.5235070498998146,1.0801533650216486,-0.7831352408787138,0.6480890985104635,2.1231373746718982,0.8001678140375346,-0.9825580161451887,-1.2979849770299208,0.4152312201000338,1.932434434031234,0.6723915216959124,0.8074437561730179,-0.5726185124579388,1.1279366892317255,0.5631926028045022,-0.3149912639893528,-0.1908561225543853,-1.2363004496828462
350,175,-18.187031218081906,-4.132440013531759,-6.756667694909142,-0.6264662328104151,2.242387230507404,7.54215609529187,-0.9291726907458708,-2.460307292877461,0.787289887691669,-0.7722092757339417,1.0686559919716105,-3.2705884884532277,-3.6871612043981457,-1.8180500865365186,-2.2900581567114315,-0.9240089491827459,0.5363480630722358,-1.5519868447602432,0.2936401580726628,-0.3898921380606987,-0.4308364748899107,0.5372015204638366,1.3142525180005695,1.3414083038743865,-0.6049374441153142,-2.0550863767740033,0.9555041858907815,0.021578040476172046,1.6609651010105337,0.14503883560189007,-0.7450970207957136,-0.5969283446393171,1.0764676403837243,0.4522632374312655,-0.8181198861621466,-0.8855402812127665
350,175,-18.1870312180819,-4.132440013531784,-6.756667694909128,-0.6264662328104017,2.242387230507401,7.5421560952918805,-0.9291726907458684,-2.4603072928774696,0.7872898876916689,-0.7722092757339427,1.0686559919716025,-3.2705884884532312,-3.6871612043981457,-1.8180500865365206,-2.2900581567114324,-0.9240089491827392,0.5363480630722414,-1.5519868447602434,0.29364015807266153,-0.38989213806070067,-0.4308364748899115,0.5372015204638326,1.3142525180005629,1.3414083038743911,-0.6049374441153166,-2.0550863767740046,0.9555041858907769,0.021578040476171113,1.660965101010527,0.145038835601892,-0.7450970207957173,-0.5969283446393159,1.076467640383725,0.4522632374312651,-0.8181198861621424,-0.885540281212772
350,175,-18.253684968262743,-4.287056671181428,-6.526036663364497,-1.2094414223883825,2.1643010535516103,7.540188454364861,-1.4829295090908092,-2.0903064656859183,0.683591156004747,-0.49312906939195933,0.895740565677179,-3.484287379786285,-3.8527713185667753,-1.777556211195846,-1.9222664539458072,-1.0422660401778197,0.15149005192255738,-2.0732370805797458,0.7637525783948242,0.014978688871849508,0.01705252004135369,0.5969396538866408,1.0871246918291506,0.9234187583528874,-0.2710621092538673,-2.1029231198826976,0.9133247297509419,0.430752688172628,1.7478621888794974,0.11031790459997623,-1.0489039800079343,-0.13869227599507444,1.3962698997592136,0.491325633466567,-0.764894005841483,-0.6990480117019713
350,175,-18.25368496826275,-4.2870566711814355,-6.5260366633644855,-1.2094414223883847,2.16430105355162,7.540188454364851,-1.4829295090908066,-2.0903064656859147,0.6835911560047392,-0.4931290693919583,0.895740565677187,-3.4842873797862794,-3.852771318566774,-1.777556211195842,-1.9222664539458023,-1.042266040177814,0.1514900519225562,-2.07323708057974,0.7637525783948215,0.014978688871846023,0.017052520041351677,0.596939653886641,1.0871246918291524,0.9234187583528898,-0.2710621092538676,-2.1029231198826923,0.9133247297509466,0.4307526881726276,1.7478621888794887,0.11031790459997706,-1.0489039800079365,-0.13869227599508127,1.3962698997592105,0.49132563346656516,-0.7648940058414855,-0.6990480117019691
350,175,-17.499838300215664,-4.511582714730223,-6.428757721801149,-1.095435307655396,2.09360487624561,8.133803570315093,-1.5019562402882685,-2.9231802061308336,0.9332950677602795,-0.972989642973031,1.0004298760449255,-4.019053260427435,-3.629528631835105,-2.2471403168320343,-1.6905598108378668,-1.878888412412613,0.755671651672571,-2.531939462512151,0.9645029679498243,-0.06965232984324315,-0.6771299412664545,-0.132047455092868,1.49109529485929,0.617255593060447,-0.9045626640016743,-1.9605987001187928,1.0679511656438796,0.6080303027358597,1.5045254743957288,0.924019641288604,-1.2125119452892132,-0.046477686349076695,0.929564486270083,0.05197748517251671,-0.1854929450743699,-0.8469689045644593
350,175,-17.499838300215675,-4.511582714730221,-6.428757721801157,-1.0954353076553949,2.093604876245609,8.133803570315095,-1.5019562402882751,-2.9231802061308314,0.933295067760282,-0.9729896429730327,1.0004298760449244,-4.019053260427436,-3.629528631835103,-2.247140316832033,-1.6905598108378692,-1.8788884124126102,0.7556716516725706,-2.5319394625121494,0.964502967949824,-0.06965232984324418,-0.6771299412664545,-0.13204745509287089,1.4910952948592884,0.617255593060444,-0.9045626640016763,-1.9605987001187937,1.0679511656438787,0.6080303027358612,1.5045254743957301,0.9240196412886053,-1.2125119452892117,-0.046477686349078444,0.9295644862700837,0.05197748517251831,-0.1854929450743731,-0.8469689045644597
350,175,-18.33681098021888,-4.675774698375606,-6.382739986660589,-0.9957516260938336,2.306441928775417,7.985354598612705,-0.46965458004445004,-2.1790641701904385,0.7442317726373446,-0.344770513997931,1.0404163397085926,-3.4565908293569465,-3.833718856648508,-1.590089695938245,-1.9724821300953659,-1.0136737050385118,0.48563341974048974,-1.8384216531926885,0.7982111667891275,-0.3379619046939344,-0.6323392559499065,0.5473470647937433,1.2543158041777398,0.5769706022281393,-0.8135045931111592,-1.9255775946147466,0.5553657513750879,0.9305654865573295,1.5424472138356702,0.4359437616495938,-1.1273401600296322,0.2744313625107701,0.7494631000600505,0.2559126106041829,-0.41731598002732717,-0.8247238982344324
350,175,-18.336810980218882,-4.675774698375613,-6.382739986660593,-0.9957516260938295,2.3064419287754188,7.985354598612714,-0.46965458004444743,-2.1790641701904376,0.7442317726373511,-0.34477051399793396,1.0404163397085924,-3.4565908293569434,-3.833718856648508,-1.5900896959382398,-1.9724821300953697,-1.0136737050385125,0.4856334197404912,-1.838421653192688,0.7982111667891294,-0.3379619046939317,-0.6323392559499081,0.5473470647937402,1.2543158041777378,0.5769706022281381,-0.8135045931111581,-1.9255775946147466,0.5553657513750879,0.9305654865573285,1.5424472138356702,0.43594376164959636,-1.1273401600296344,0.2744313625107703,0.7494631000600502,0.2559126106041854,-0.4173159800273308,-0.8247238982344309
350,175,-18.19614956355346,-4.854845426623869,-6.221445996315933,-0.7945317387542202,1.9569128819930353,8.016075831322858,-0.7402008788857979,-1.9347509106657108,1.0152462382639416,-0.2092936079493961,0.9227343077626236,-3.689184010556602,-3.9621897283731813,-1.6876456362497851,-1.5332940127964603,-0.7110261329364194,0.43445760640246384,-2.1936047776641647,0.3631948359337019,-0.26689300078984407,-0.5997941165390527,0.1711944008441985,1.139531653863693,0.6435901394468605,-0.5089126479128547,-1.9220177780646053,0.7318234959604593,0.430117069820528,1.925836978054605,0.36252543101881324,-0.8521481796768147,-0.10398811271645639,0.8203603844554829,0.1875388016496344,-0.8642188902496356,-1.0235654078352
350,175,-17.392360476401468,-4.394729218667494,-5.738463612156185,0.16072400665902262,1.906428593615378,7.683379577494639,-0.15933166059963558,-1.8452083692520345,0.6842812518733362,-0.7481017251691694,0.9571449624819042,-3.7935253524153607,-4.004517065603323,-1.5357466628986984,-2.5401177318057004,-0.7113304538307669,0.48644756955619345,-1.74348778622278,-0.27125462208390894,-0.39666678524463284,-0.68533879605874,0.09402017432654272,0.9653232865969269,0.9618051356221211,-0.685357189656257,-1.9397197451708128,1.0957866327186894,-0.12294987144769838,0.7433681167954446,-0.03889173901119075,0.2121121271199402,1.808088851595619,-0.17997391281951453,-0.17944601030234159,-0.8831482535912369,0.20066956763087318
350,175,-17.392360476401475,-4.394729218667497,-5.738463612156184,0.16072400665902692,1.9064285936153722,7.683379577494644,-0.15933166059963852,-1.8452083692520391,0.6842812518733361,-0.748101725169173,0.957144962481902,-3.7935253524153603,-4.00451706560332,-1.5357466628987,-2.540117731805707,-0.7113304538307671,0.48644756955619317,-1.7434877862227816,-0.27125462208390866,-0.3966667852446328,-0.6853387960587368,0.09402017432654176,0.9653232865969248,0.9618051356221197,-0.6853571896562539,-1.9397197451708128,1.0957866327186905,-0.12294987144769427,0.7433681167954462,-0.03889173901119057,0.21211212711994,1.8080888515956213,-0.1799739128195191,-0.17944601030234442,-0.8831482535912372,0.20066956763087324
350,175,-17.01080492449606,-4.155528416999353,-5.904328020871341,0.00907623488925714,2.40135613199779,7.75770667934593,-0.09408216317825015,-1.8848813418246442,-0.11829139930267465,-0.13511858710746713,1.5197987343091872,-3.3873483538051694,-3.770396545738971,-1.598253769314885,-3.1459777722992404,-0.584828829386242,1.0023107531263629,-1.9352407862912775,0.052667095232517204,-0.8972297170834169,-1.1701307852325888,0.07333490836541853,-0.15944192226418225,0.3812309155353562,-1.1367110248110754,-2.513672535542363,1.8877674065096681,0.005679270562760022,0.6918936897302731,-0.05036081901968496,0.2253976496877762,0.7081191977664755,0.3681484545177247,0.6614841338121048,0.5739182570253278,0.4998271198219013
350,175,-17.01080492449606,-4.155528416999359,-5.904328020871344,0.009076234889259944,2.4013561319977845,7.757706679345928,-0.09408216317825269,-1.8848813418246455,-0.11829139930267331,-0.13511858710746188,1.5197987343091894,-3.387348353805175,-3.7703965457389756,-1.5982537693148884,-3.145977772299245,-0.5848288293862449,1.0023107531263595,-1.9352407862912822,0.052667095232516434,-0.8972297170834181,-1.1701307852325893,0.07333490836541916,-0.15944192226417753,0.3812309155353598,-1.1367110248110777,-2.5136725355423613,1.887767406509668,0.0056792705627634965,0.6918936897302728,-0.05036081901968588,0.2253976496877781,0.7081191977664749,0.3681484545177262,0.6614841338121056,0.573918257025329,0.49982711982190065
400,175,-14.66266100967661,-4.452382730742016,-3.7126332977549867,0.10491081054886917,1.880332362502523,8.453402780537186,-1.279226403297484,-0.768807645150063,-1.0250607515747971,0.417539366834317,0.786162697838687,-2.742144426319398,-3.018947397081912,-0.8876478205494401,-1.5102270354746954,-0.5014298256177072,0.7252258081006894,-1.8320551716491593,-0.5503887857161102,0.6629760734840744,-0.508578114229823,0.08975052074518541,0.3099239401297994,-0.5461924644883215,-0.8693614641699152,-0.42739214369831596,0.8711630952103236,-0.01545410302386021,1.1269870999407385,-0.3118999435318404,1.3917927686651315,1.1621067182821183,0.4476601032435155,0.7202548356410139,2.5468511936148452,-0.052425336465227367
400,175,-12.991569240360885,-4.808304875869468,-3.792830059017437,0.4191042557543714,1.4990635940535066,6.768090807948386,-0.4479866954985498,-2.0714827250730807,-1.4405713725792282,0.5258506488818369,-0.28037809505076133,0.12701135635914984,-3.0888457990665925,-0.7494142337563333,-1.436262391517358,1.1728153653515663,0.053057063587442554,-2.0682369449373397,-1.0034935986448423,1.1671540359330907,0.854771147547575,0.1155396614457814,0.3540714774995536,1.6858495958862882,-0.07750617464541062,-0.5523161890018538,1.5478016163600363,-2.3469808142916357,0.5626758626302649,0.021612078667660496,0.7085272191658303,0.028563486716249697,1.7098011316645096,0.7090980898040209,1.5150916289526282,1.6817469136511438
400,175,-10.185343410242623,-2.7568326027930645,-0.9322637518254556,3.210685515604125,1.5386059555629066,6.422174948868527,-1.875810800438764,-3.9149057508470375,-2.05615961596824,-1.166836639611773,-2.007376919657312,2.122835371820433,-0.9203118075071764,-0.7262425395750636,0.1180954370567645,1.7456430074701288,-0.888397574368269,1.9740203733731085,-1.1075319725843684,-0.5931697638924215,1.7764280677241147,-0.6009873991561892,-1.88258291406925,-0.30289168701579067,0.19039144578336656,2.902248713811122,-0.35859143894579787,-2.239863704808129,-0.48712068065349967,-0.19478932514151986,1.9094660551003724,-0.7534883611618289,1.0700214482875383,1.9863841556428792,1.1243488530676011,1.5810796374811276
400,175,-10.185343410242618,-2.7568326027930636,-0.9322637518254521,3.2106855156041267,1.5386059555629104,6.422174948868533,-1.8758108004387648,-3.9149057508470357,-2.056159615968241,-1.1668366396117738,-2.007376919657314,2.122835371820431,-0.9203118075071781,-0.7262425395750632,0.11809543705676588,1.7456430074701317,-0.8883975743682659,1.974020373373111,-1.1075319725843686,-0.5931697638924225,1.7764280677241153,-0.6009873991561934,-1.882582914069252,-0.3028916870157944,0.19039144578336592,2.902248713811125,-0.35859143894579665,-2.239863704808131,-0.48712068065350106,-0.19478932514151878,1.9094660551003724,-0.7534883611618316,1.0700214482875396,1.9863841556428807,1.1243488530676022,1.581079637481131
400,175,-10.157382076379195,-2.43475606971722,-0.8882303933287262,3.30997554497996,1.6982430495821284,7.074242072128186,-2.565481960912542,-4.439455147430407,-2.1484849164095605,-1.196129855787454,-1.483824818212745,1.5345690068904705,-0.38860026187072316,-0.9220631970829645,0.9342242768792297,0.7769564005262941,-1.0350823208587256,1.389297546177804,-0.8685103076327801,-0.5130331908555105,1.8075291362201888,-0.4879520036761849,-1.9030309943591592,-0.2633185639380001,0.5763473712145586,3.445952076397135,-0.7772999845885352,-2.1754328949036394,-0.45316942974861807,-0.1237865250451205,1.9504789239165727,-0.6018803210699031,1.0056034692947038,1.9960496799263217,0.6435091388547527,1.1303044658427426
400,175,-10.157382076379202,-2.4347560697172206,-0.888230393328725,3.3099755449799564,1.6982430495821352,7.074242072128186,-2.5654819609125252,-4.439455147430407,-2.148484916409553,-1.1961298557874527,-1.4838248182127431,1.5345690068904645,-0.3886002618707233,-0.9220631970829638,0.9342242768792279,0.7769564005262908,-1.0350823208587314,1.389297546177804,-0.8685103076327866,-0.5130331908555102,1.807529136220191,-0.4879520036761841,-1.9030309943591597,-0.26331856393799574,0.5763473712145624,3.4459520763971367,-0.7772999845885316,-2.1754328949036448,-0.45316942974861646,-0.12378652504511924,1.9504789239165732,-0.6018803210699062,1.005603469294702,1.9960496799263223,0.6435091388547537,1.1303044658427457
400,175,-9.940537601513503,-1.0448738510884126,-1.2070064155490288,3.775444865850269,2.759754846494479,6.160467658304937,-3.0336074370158874,-4.9425741249119675,-3.1536725464329747,-2.19135334362103,-2.043869090474363,1.8443652145986535,1.017161564485592,-0.1095508832256907,1.1382705714515269,1.0442000083536416,-2.0427467068808967,1.414813745779359,-1.4566937218727023,-1.7454267102327345,2.169916553612815,-0.8021822075213767,-1.618825408335046,-1.6320388075389083,0.3153672974170922,4.39734538068631,-0.9512934497606178,-2.3600370453737947,-1.1578110232111094,0.5630552879248647,1.96242579511174,-0.789065979480569,0.07068936420961583,1.2763022961442645,1.283892697398967,0.03536882294024726
400,175,-9.940537601513503,-1.0448738510884101,-1.2070064155490303,3.775444865850266,2.7597548464944794,6.160467658304934,-3.033607437015886,-4.942574124911966,-3.153672546432976,-2.191353343621031,-2.0438690904743604,1.8443652145986555,1.0171615644855927,-0.10955088322568973,1.1382705714515267,1.0442000083536436,-2.0427467068808944,1.4148137457793575,-1.4566937218727032,-1.7454267102327345,2.169916553612816,-0.8021822075213795,-1.6188254083350468,-1.6320388075389096,0.31536729741709313,4.3973453806863105,-0.9512934497606197,-2.360037045373797,-1.1578110232111063,0.5630552879248653,1.9624257951117376,-0.7890659794805708,0.0706893642096161,1.2763022961442638,1.283892697398967,0.0353688229402482
400,175,-10.324520566993428,-1.5169169662125948,-1.6531460071734683,3.701176897337685,3.028813305564177,5.987126369252348,-2.2253793533320745,-4.676309761479767,-2.9707430946568074,-2.1821290590804643,-1.9005742832712464,1.8712344514241608,0.4512304201371448,-0.3141665848188598,0.6731227435283131,0.8282106568293087,-1.956029880089618,1.132397482552736,-1.6639342584722472,-1.7994302235966304,1.4885893079873376,-0.45268995375178833,-1.4073483235012285,-0.8360506930965005,0.16041482671455695,3.8122691297295592,-0.6999381808189693,-2.162079562930688,-1.1128525502541338,0.77132252195364,1.3034135052781457,-0.7150154423140278,-0.1321932462490089,1.4264338613401868,0.9511796531682529,0.12349115609830391
