timestamp,x,y,f1,f2,f3,f4,f5,f6,f7,f8,clear,nir
1763702325,300,175,-1.4352982865794557,-0.7315422110904902,-1.0572773897793049,-1.3223237502423697,-0.8216654786708529,-1.3684339290211494,-1.2744554331243276,-1.013153452639454,-1.9172381977261885,-2.0403872255716196
1763702330,300,175,-1.4352982865794557,-0.7315422110904902,-1.0572773897793049,-1.3223237502423697,-0.8229927563985734,-1.3681770897500232,-1.2760630731697664,-1.013153452639454,-1.9177557554288034,-2.0373964010986247
1763702334,300,175,-1.4330146921764644,-0.7327164935481667,-1.058220071933311,-1.3231836796744503,-0.8226609369666432,-1.3684339290211494,-1.2755271931546202,-1.0144373753536067,-1.9168931592577787,-2.0403872255716196
1763702339,300,175,-1.4330146921764644,-0.7327164935481667,-1.058220071933311,-1.3231836796744503,-0.8223291175347132,-1.3684339290211494,-1.2760630731697664,-1.015721298067759,-1.9177557554288034,-2.0373964010986247
1763702344,300,175,-1.4352982865794557,-0.7303679286328139,-1.0572773897793049,-1.3223237502423697,-0.8216654786708529,-1.367920250478897,-1.2760630731697664,-1.0144373753536067,-1.9174107169603936,-2.0463688745176087
1763702348,300,175,-1.4352982865794557,-0.7315422110904902,-1.058220071933311,-1.3231836796744503,-0.8213336592389228,-1.3676634112077708,-1.2760630731697664,-1.0144373753536067,-1.9175832361945986,-2.0433780500446144
1763702353,300,175,-1.4352982865794557,-0.7315422110904902,-1.0572773897793049,-1.3240436091065306,-0.8210018398069926,-1.3676634112077708,-1.2755271931546202,-1.015721298067759,-1.9170656784919837,-2.0493596989906036
1763702358,300,175,-1.4352982865794557,-0.7315422110904902,-1.0572773897793049,-1.3231836796744503,-0.8213336592389228,-1.3681770897500232,-1.2765989531849125,-1.0170052207819114,-1.9172381977261885,-2.0523505234635984
1763702363,300,175,-1.437581880982447,-0.7303679286328139,-1.058220071933311,-1.3231836796744503,-0.8213336592389228,-1.367920250478897,-1.2755271931546202,-1.015721298067759,-1.9175832361945986,-2.0523505234635984
1763702367,300,175,-1.4352982865794557,-0.7315422110904902,-1.058220071933311,-1.3231836796744503,-0.8213336592389228,-1.3681770897500232,-1.2765989531849125,-1.0170052207819114,-1.9184458323656237,-2.0553413479365927
1763702372,300,175,-1.4330146921764644,-0.7315422110904902,-1.058220071933311,-1.3231836796744503,-0.8213336592389228,-1.3676634112077708,-1.2765989531849125,-1.0170052207819114,-1.9181007938972139,-2.0493596989906036
1763702377,300,175,-1.437581880982447,-0.7327164935481667,-1.0572773897793049,-1.3240436091065306,-0.821997298102783,-1.3684339290211494,-1.2765989531849125,-1.015721298067759,-1.9181007938972139,-2.0523505234635984
1763702381,300,175,-1.437581880982447,-0.7338907760058431,-1.059162754087317,-1.3240436091065306,-0.8236563952624336,-1.3686907682922755,-1.2782065932303512,-1.0182891434960635,-1.9187908708340335,-2.0553413479365927
1763702386,300,175,-1.437581880982447,-0.7327164935481667,-1.059162754087317,-1.3240436091065306,-0.8223291175347132,-1.3681770897500232,-1.2782065932303512,-1.0195730662102156,-1.9196534670050585,-2.0583321724095875
1763702391,300,175,-1.4352982865794557,-0.7338907760058431,-1.059162754087317,-1.3257634679706916,-0.8229927563985734,-1.3692044468345281,-1.2792783532606438,-1.0208569889243682,-1.9199985054734683,-2.0643138213555767
