timestamp,EC:58:EA:59:10:B8,EC:58:EA:99:10:B8,EC:58:EA:D9:10:B8,EC:58:EA:19:10:B9,D2:7C:61:D0:7C:69,EC:58:EA:99:00:78,0C:51:01:E3:94:50,EC:58:EA:D9:00:78,0E:50:94:E3:01:51,EC:58:EA:19:10:BC,EC:58:EA:59:10:BC,EC:58:EA:99:10:BC,EC:58:EA:19:10:CC,EC:58:EA:59:10:CC,EC:58:EA:99:10:CC,EC:58:EA:19:00:7C,EC:58:EA:59:00:7C,EC:58:EA:99:00:7C,30:87:D9:31:95:EC,30:87:D9:71:95:EC,30:87:D9:B1:95:EC,EA:8A:2A:5D:D5:5C,30:87:D9:71:82:AC,30:87:D9:B1:82:AC,C8:78:7D:68:74:90,30:87:D9:31:82:AC,A8:5E:45:D9:1C:C8,30:87:D9:31:7C:EC,30:87:D9:71:7C:EC,30:87:D9:B1:7C:EC,EC:58:EA:19:00:79,30:87:D9:71:7C:E8,30:87:D9:B1:7C:E8,30:87:D9:31:7C:E9,30:87:D9:F1:7C:E8,10:7C:61:D0:7C:68,EC:AD:E0:AE:D5:AC,A0:36:BC:70:E0:D4,A0:36:BC:E3:50:28,3C:33:32:BF:75:2A,3C:7C:3F:0A:CF:08,E0:A2:5A:00:CA:65,A0:36:BC:E3:50:2C,7C:10:C9:B7:59:58,4A:9E:BD:05:4F:A4,C8:78:7D:68:74:92,BC:FC:E7:BC:77:90,F0:2F:74:7A:F0:48,EC:58:EA:59:00:78,A0:36:BC:70:E0:D0,30:87:D9:71:95:E8,30:87:D9:B1:95:E8,30:87:D9:F1:95:E8,A8:5E:45:D9:1C:CC,30:87:D9:71:55:C8,30:87:D9:B1:55:C8,30:87:D9:F1:55:C8,30:87:D9:31:55:C9,EC:58:EA:98:FE:F8,50:C7:BF:AF:DD:62,E8:48:B8:ED:47:12,30:87:D9:31:95:E9,30:87:D9:71:97:28,30:87:D9:B1:97:28,30:87:D9:F1:97:28,50:C7:BF:AF:DD:61,30:87:D9:31:97:29,30:87:D9:F1:82:48,30:87:D9:31:82:49,30:87:D9:71:82:A8,30:87:D9:B1:82:A8,30:87:D9:F1:82:A8,EC:58:EA:18:FE:FC,EC:58:EA:58:FE:FC,EC:58:EA:98:FE:FC,7A:7C:61:D0:7C:6D,30:87:D9:31:82:A9,F6:46:5C:FD:D0:4E,C8:9E:43:D1:3D:33,70:4D:7B:0C:3A:60,EC:58:EA:D9:10:C8,B8:55:10:BD:1F:DC,30:87:D9:71:55:08,30:87:D9:B1:55:08,30:87:D9:F1:55:08,30:87:D9:31:55:09,78:32:1B:CC:37:44,00:24:6C:26:87:62,EC:58:EA:58:FE:F8,EC:58:EA:D8:FE:F8,EC:58:EA:18:FE:F9,00:24:6C:26:87:61,7C:10:C9:B7:59:5C,EC:58:EA:59:10:C8,EC:58:EA:99:10:C8,10:7C:61:D0:7C:6C,A0:36:BC:77:0B:80,30:87:D9:71:82:48,A0:AD:9F:0D:58:48,72:7F:F0:05:54:C3,EC:58:EA:19:10:C9,82:52:A1:88:19:33,5C:A6:E6:24:50:7C,B2:68:E6:92:06:AC,FA:8F:CA:30:AD:3C,3C:52:A1:88:19:31,00:24:6C:26:87:60,7C:10:C9:5D:99:D0,C8:7F:54:C1:90:88,30:87:D9:B1:82:48,30:87:D9:B1:77:68,30:87:D9:F1:77:68,30:87:D9:31:52:CC,30:87:D9:71:52:C8,10:7C:61:27:E7:10,30:87:D9:71:77:68,30:87:D9:F1:52:C8,30:87:D9:31:52:C9,30:87:D9:B1:52:C8,EC:75:0C:69:DB:B0,0E:75:0C:69:DB:B0,30:87:D9:B1:52:CC,00:24:6C:26:8B:11,00:24:6C:26:8B:12,00:24:6C:26:8B:10,30:87:D9:F1:53:C8,30:87:D9:31:53:C9,30:87:D9:71:53:C8,30:87:D9:B1:53:C8,F6:46:5C:FD:D0:47,EC:AD:E0:AE:D5:AF,26:6A:0E:B5:D6:69,30:87:D9:B1:6B:48,30:87:D9:F1:6B:48,CC:28:AA:02:9B:48,FC:34:97:B4:39:E0,30:87:D9:31:6B:49,E8:9C:25:51:F3:80,EA:9C:25:B1:D3:DA,22:1D:10:23:B7:AF,9C:A2:F4:B1:A6:7E,A2:06:C3:1D:88:81,62:7F:F0:05:70:20,00:24:6C:26:89:51,1C:3B:F3:EF:50:C3,62:7F:F0:05:70:27,92:A2:F4:B1:A6:71,00:24:6C:26:89:52,00:24:6C:26:89:50,C8:9E:43:D1:3D:32,92:A2:F4:B1:A6:70,30:87:D9:71:6B:48,30:87:D9:31:82:4C,30:87:D9:71:82:4C,30:87:D9:B1:82:4C,FA:12:C0:56:1E:4D,30:87:D9:71:52:CC,30:87:D9:31:77:68,30:87:D9:B1:89:C8,90:50:CA:88:FE:B8,8A:52:A1:88:19:29,A0:36:BC:77:0B:84,C0:06:C3:1D:88:8F,E8:9C:25:55:69:00,84:D8:1B:4A:2E:D3,7C:10:C9:4A:61:81,38:06:E6:83:06:8C,E8:9C:25:B1:D3:DA,82:D2:94:56:3E:F7,3C:7C:3F:A5:2A:A0,48:22:54:B7:C5:53,7E:D2:94:58:12:30,10:7C:61:C3:83:B0,30:87:D9:31:99:2C,30:87:D9:71:99:2C,30:87:D9:B1:99:2C,C6:72:2D:D7:06:26,3C:7C:3F:A1:87:C1,48:2F:6B:BD:EC:60,2A:3A:4D:7F:FF:8A,5C:92:5E:9F:2A:40,3C:52:A1:88:19:2F,5C:92:5E:9F:2A:44,9C:A2:F4:B1:A6:7C,D4:6E:0E:B0:B2:90,8A:A2:F4:B1:A6:7F,8A:A2:F4:B1:A6:7E,00:11:32:84:48:02,40:86:CB:E0:4D:42,30:87:D9:71:89:C8,30:87:D9:F1:89:C8,30:87:D9:31:89:C9,00:24:6C:26:8B:18,00:24:6C:26:8B:1A,46:03:F4:16:65:8F,30:87:D9:31:53:CC,30:87:D9:71:53:CC,30:87:D9:B1:53:CC,00:24:6C:26:8B:19,FA:DA:0C:48:FB:98
1758177988,-44.61429,-44.069633,-43.841225,-44.672012,-55.002064,-53.767822,-74.040985,-49.887672,-73.42153,-44.62578,-47.00776,-46.988693,-75.64599,-73.41489,-73.386055,-59.20864,-60.85347,-62.573517,-72.83758,-71.86831,-72.93198,-71.18059,-79.15667,-80.06258,-55.462948,-79.64686,-59.90814,-83.170105,-82.26655,-81.12295,-54.097187,-69.77135,-68.32124,-68.20931,-72.52325,-55.55951,-61.232334,-82.5677,-49.486282,-77.070816,-76.79757,-62.663815,-72.66472,-61.71574,-73.579765,-56.391678,-76.15248,-78.65281,-51.7954,-82.76896,-57.953476,-55.835175,-56.76185,-81.91472,-76.802826,-77.17377,-76.15752,-78.47559,-81.199394,-80.69284,-59.743584,-56.33499,-78.94057,-79.17906,-78.26026,-87.09813,-77.532036,-67.09988,-69.06561,-63.13518,-61.253887,-58.83991,-82.22752,-80.20669,-80.84699,-85.0681,-61.728233,-83.93662,-77.292046,-75.322296,-67.05809,-79.15909,-67.12363,-69.67318,-68.36741,-73.74897,-82.06911,-82.09279,-83.489235,-82.36234,-81.047165,-79.48019,-84.51541,-62.63777,-63.788567,-83.280624,-71.58846,-64.23042,-75.66789,-81.58474,-64.15168,-76.04487,-84.268425,-75.88744,-84.131645,-78.95548,-79.14022,-82.4852,-77.8314,-66.57826,-83.90614,-83.17436,-84.843925,-77.38166,-87.162285,-84.060646,-80.42657,-78.76472,-79.15386,-78.802605,-81.16456,-88.40839,-80.99383,-77.47705,-80.15012,-71.303215,-72.987724,-74.54945,-75.49022,-80.117096,-84.54828,-78.91927,-81.164635,-83.75698,-81.488594,-80.79425,-85.941154,-85.24295,-89.45729,-77.87257,-80.483154,-84.910545,-81.935486,-83.44974,-86.91573,-81.07842,-76.554436,-82.94046,-83.52987,-89.02189,-80.28806,-83.59284,-84.68686,-84.673134,-85.14005,-83.22482,-84.459465,-81.824585,-82.506424,-85.355194,-89.38994,-86.04861,-80.05222,-77.56523,-90.51081,-81.75802,-86.49519,-73.559235,-88.20268,-85.73346,-89.50651,-84.09849,-79.20215,-87.594284,-85.668465,-86.66589,-82.20834,-78.0795,-87.99302,-85.63913,-76.148155,-87.727196,-90.26781,-88.40481,-80.68085,-85.520004,-89.127106,-85.0016,-80.257164,-81.68496,-83.076485,-81.60342,-85.11653,-87.84591,-83.91637,-90.64718,-87.99943,-89.027695,-86.04572,-80.58893
1758177943,-45.638004,-42.764557,-45.821327,-43.367012,-62.463146,-48.022144,-70.897545,-46.180405,-69.52442,-51.053337,-51.857494,-49.304214,-72.45283,-72.97166,-72.582016,-56.619743,-55.736736,-55.124374,-79.77387,-75.65193,-79.2426,-64.65163,-76.218925,-75.70118,-57.03741,-74.90003,-59.65443,-83.98224,-83.9075,-83.75501,-47.1921,-74.3167,-73.795654,-73.4872,-71.33363,-63.7912,-66.718636,-82.36941,-49.403587,-83.90084,-76.0256,-66.34613,-75.31083,-63.635574,-69.85209,-61.453056,-75.93185,-77.38557,-47.828777,-85.42521,-57.475624,-57.312317,-59.502243,-80.666664,-80.90298,-79.63111,-79.20404,-79.44459,-80.439926,-80.35529,-61.87841,-59.172245,-80.364845,-80.45651,-82.47691,-83.66246,-81.111374,-72.590195,-74.43678,-64.95954,-63.911366,-66.21292,-83.408295,-78.31795,-82.413055,-84.07909,-63.81225,-82.92125,-77.42649,-74.84506,-67.54745,-80.724365,-72.31735,-73.929146,-69.14499,-70.95457,-81.78331,-81.45001,-79.99217,-80.913994,-81.62057,-80.3287,-85.33827,-64.98876,-63.67383,-83.14898,-76.02526,-72.66613,-74.30822,-83.79413,-65.88261,-78.00346,-85.291916,-76.34828,-85.4318,-80.328285,-78.44742,-85.14964,-81.279015,-73.08239,-86.49885,-85.70726,-85.57974,-74.23859,-86.71338,-85.2517,-77.123695,-77.55146,-76.239624,-82.5896,-80.18136,-89.62023,-79.339096,-75.54354,-78.237755,-74.25928,-74.021736,-77.49332,-73.68711,-78.792564,-84.3938,-80.055115,-84.22867,-82.599174,-80.88104,-80.61453,-82.0415,-85.96355,-87.18786,-77.479164,-80.57203,-82.63392,-83.936424,-83.350685,-86.653336,-82.4054,-78.673195,-85.38548,-83.82062,-86.22428,-80.201706,-83.63484,-85.5944,-86.07437,-88.17999,-81.89969,-87.64112,-81.184204,-83.17457,-82.33818,-87.64928,-83.73509,-82.52513,-77.92129,-85.969345,-81.59315,-85.62854,-75.42907,-87.568855,-82.911385,-88.564095,-81.367035,-79.93822,-88.096855,-86.949974,-87.44227,-84.62412,-79.2541,-87.59713,-86.97319,-78.66494,-85.94296,-90.82551,-91.166885,-82.974,-86.16881,-89.65761,-88.307045,-82.5352,-81.21614,-83.076416,-81.68985,-85.234215,-86.51226,-81.98278,-86.81022,-87.091675,-88.18857,-86.01129,-84.30707
1758175610,-48.77621,-46.36728,-49.283726,-49.698467,-51.9999,-58.51989,-73.489426,-63.623512,-73.29562,-49.769684,-49.931095,-48.095425,-78.345146,-77.20239,-77.992455,-65.52731,-64.432755,-59.643867,-67.06785,-63.932625,-65.45559,-69.85701,-83.07659,-83.17393,-60.251972,-83.13033,-64.310196,-82.625946,-83.75081,-85.40209,-62.341103,-69.150696,-67.29509,-70.00618,-68.783844,-56.47245,-64.26283,-81.061005,-50.654037,-79.378746,-75.6243,-70.68874,-73.54747,-65.68418,-69.10349,-60.15181,-78.26186,-76.35742,-60.449932,-85.26026,-52.846306,-53.29173,-55.245792,-80.981125,-79.27203,-80.34413,-78.20561,-79.962616,-80.88277,-79.49638,-59.372368,-51.02148,-82.76119,-82.07656,-83.08946,-87.14367,-82.28323,-73.227585,-72.374565,-67.126656,-72.85712,-68.438995,-86.11105,-82.56292,-83.36772,-88.999344,-67.37059,-84.46341,-77.168,-73.82107,-71.477295,-80.63198,-72.72031,-70.86888,-72.48344,-70.234695,-76.48492,-80.7745,-80.8584,-83.51042,-78.542404,-79.22178,-86.31089,-71.43709,-71.54582,-84.34248,-78.875694,-76.736015,-76.804306,-82.01835,-70.69772,-74.66036,-87.04196,-77.70118,-82.80124,-78.57339,-81.74876,-87.54203,-79.39957,-74.62963,-84.40175,-85.384094,-86.359924,-76.98977,-85.83834,-85.96584,-78.423035,-78.8921,-79.558754,-82.41538,-79.896774,-88.08672,-80.291855,-80.78279,-81.013115,-74.82835,-79.22136,-75.491684,-74.8002,-79.159805,-83.2453,-78.79362,-81.54679,-83.32307,-76.97611,-82.09139,-85.16252,-85.57348,-86.86221,-76.78106,-78.470276,-84.75256,-82.16109,-84.62173,-87.549416,-78.69019,-77.825005,-84.35956,-86.45093,-88.33769,-80.03644,-86.209,-87.62991,-84.8028,-86.99951,-80.87416,-86.10654,-81.99757,-82.453186,-86.08718,-89.367004,-86.53446,-84.20647,-78.40872,-88.334625,-83.87684,-83.117004,-72.45414,-86.55492,-85.65591,-89.37245,-85.18936,-78.48074,-90.233665,-89.85453,-89.52434,-84.14201,-77.76095,-89.39976,-85.28691,-78.03757,-89.10157,-89.4206,-88.00212,-80.60184,-86.36811,-91.63412,-86.05899,-79.61223,-80.65234,-82.97027,-80.013115,-84.43654,-88.171295,-83.01151,-89.199265,-88.70651,-89.16643,-86.13614,-82.2963
1758179044,-49.380207,-47.15009,-47.1903,-47.90239,-48.455982,-57.290752,-69.49401,-54.977554,-68.73158,-50.354584,-47.968903,-50.258007,-77.464714,-81.02346,-78.49157,-62.372032,-64.105995,-62.651,-75.81818,-76.62448,-76.48075,-67.47293,-73.90219,-76.758575,-58.935467,-75.71382,-60.118374,-82.685646,-85.21103,-83.467896,-54.431744,-72.88908,-75.58749,-75.716064,-71.12773,-57.384396,-61.030037,-82.14968,-48.068855,-75.1,-75.31084,-64.61076,-73.43862,-57.307117,-72.67881,-61.201412,-75.26419,-77.1509,-55.774788,-86.036804,-59.07038,-59.605286,-61.62255,-87.35081,-77.81075,-77.17623,-77.01621,-78.6974,-81.29353,-79.09743,-55.25124,-62.303276,-79.24403,-81.27569,-78.72672,-85.40104,-79.3389,-73.355804,-74.677704,-63.341293,-58.324444,-63.090134,-81.51724,-82.503204,-86.10223,-79.33895,-61.615143,-78.84204,-78.47189,-76.48629,-70.25282,-83.04037,-73.55487,-73.98072,-75.04688,-73.649605,-78.13173,-84.118996,-81.454445,-84.58836,-82.08537,-78.07201,-81.68306,-73.08048,-72.133995,-80.89589,-76.664986,-75.29232,-73.60338,-84.38421,-71.93529,-75.63555,-84.3681,-76.62571,-80.863266,-78.59511,-81.11948,-83.34668,-77.09867,-69.355484,-86.48933,-86.488495,-86.19879,-76.48269,-85.77614,-84.11327,-76.74024,-76.16925,-79.17128,-81.157616,-80.09547,-86.712364,-80.814766,-78.54422,-79.05474,-69.797874,-72.5217,-76.443924,-73.55719,-78.65276,-84.86305,-78.43923,-83.997734,-83.12144,-83.93976,-81.78496,-84.877144,-82.93681,-86.86833,-77.243286,-79.253265,-83.233185,-80.58144,-85.029236,-85.574165,-82.56898,-75.8992,-83.60742,-84.99963,-89.655754,-78.543015,-83.46196,-84.03379,-86.26053,-87.95322,-80.65908,-88.17927,-82.974686,-81.130554,-84.20889,-89.61765,-87.23925,-79.943016,-77.21064,-91.89531,-82.70149,-83.061745,-75.00305,-87.025764,-83.42653,-90.03276,-81.571884,-78.94047,-86.64019,-87.62954,-83.68411,-86.04942,-79.89191,-88.56454,-85.05713,-75.773346,-87.658844,-90.73793,-88.906906,-84.12145,-87.183,-88.48188,-86.36463,-81.72555,-80.031555,-81.11136,-81.75081,-83.11173,-88.26151,-84.68584,-85.830376,-88.12454,-88.87674,-88.37917,-82.4099
1758178522,-49.690395,-49.728058,-50.50351,-48.78036,-66.26669,-49.716347,-65.95476,-47.891914,-69.30102,-46.608494,-47.47807,-47.804176,-76.54176,-79.0695,-75.24749,-55.680458,-55.388706,-55.393322,-82.552574,-84.87763,-83.70153,-68.8162,-80.640114,-80.66083,-64.07551,-79.861084,-57.105022,-85.79082,-85.59218,-86.11462,-49.372417,-74.50379,-76.26932,-75.74475,-75.33559,-61.05972,-64.91344,-85.67077,-53.369995,-75.57788,-74.761795,-65.95783,-74.228065,-65.015724,-73.80705,-62.656933,-75.67998,-77.69684,-48.316147,-83.855354,-62.994724,-63.800922,-65.37649,-73.1278,-78.32382,-79.753914,-78.72466,-80.85606,-80.27369,-78.589836,-60.507008,-63.123142,-81.57081,-79.69025,-80.71112,-87.278786,-80.576744,-73.92496,-76.14468,-65.37744,-63.050556,-60.88064,-80.930504,-82.71868,-80.40617,-83.93484,-63.007385,-81.64568,-78.64784,-77.60252,-67.88606,-79.1394,-76.75847,-74.86667,-72.4747,-73.00556,-81.20943,-83.39238,-80.49388,-83.16429,-81.73759,-77.87879,-84.46124,-72.167534,-70.19641,-81.1328,-76.67518,-76.83025,-70.55575,-84.058914,-69.94455,-74.960365,-85.27821,-74.98147,-84.853485,-78.14226,-80.34006,-83.60837,-77.858734,-73.15617,-84.51607,-84.40449,-87.118935,-73.74918,-85.89718,-86.5951,-79.163795,-75.90516,-76.400444,-81.355675,-80.90287,-87.71904,-78.1934,-82.02035,-80.77324,-75.3983,-74.256226,-78.688385,-74.67403,-79.25684,-84.39563,-76.80468,-84.19677,-85.42795,-80.43181,-79.59562,-83.22865,-83.932785,-88.14318,-79.25453,-78.24238,-85.33941,-82.77541,-82.6054,-88.458984,-80.44589,-74.61334,-86.58857,-86.141945,-88.56777,-78.49894,-85.28352,-86.63924,-85.68102,-86.28079,-80.67145,-86.56555,-80.30773,-82.100716,-84.81927,-90.791794,-84.09572,-79.9661,-76.772705,-90.35606,-81.27337,-86.0495,-74.14346,-87.86749,-82.54442,-90.17784,-81.159134,-78.85174,-87.00008,-87.524216,-89.87737,-85.87766,-77.70316,-88.25679,-87.7107,-80.32047,-85.05286,-90.9388,-89.16184,-83.56165,-88.49411,-90.565025,-86.58167,-79.81078,-80.56131,-82.662415,-81.64463,-86.90503,-86.065155,-84.12879,-88.75772,-88.71896,-88.97291,-84.84146,-83.68661
1758178086,-44.677166,-44.674503,-43.501236,-43.92157,-57.5428,-50.577023,-74.123695,-51.29973,-73.60159,-47.646496,-47.95902,-45.297188,-76.316444,-74.87711,-73.5607,-59.772087,-60.045124,-61.72029,-73.31346,-75.700134,-75.56371,-70.04055,-78.53483,-78.31585,-57.534714,-81.906235,-59.989433,-80.91352,-79.9101,-80.09964,-53.26599,-71.45062,-69.28007,-70.856514,-69.64037,-56.367844,-61.35521,-82.21936,-47.618427,-77.30819,-78.26451,-64.90313,-71.06717,-61.479412,-74.047195,-58.499535,-76.771866,-74.75074,-51.817062,-84.670364,-55.424816,-56.48991,-51.342545,-82.04227,-78.45481,-76.50457,-77.24377,-76.68229,-78.902275,-77.31052,-62.17205,-57.303635,-79.047134,-80.08189,-77.82241,-85.27682,-79.08385,-65.951416,-66.35292,-63.50311,-60.282413,-61.650536,-82.57341,-83.99907,-82.34957,-82.680176,-62.19567,-81.25761,-78.07053,-77.13075,-64.85845,-79.05346,-68.33441,-69.05406,-68.49705,-67.49995,-81.17701,-82.53988,-84.538765,-83.740616,-81.66217,-77.08559,-83.40733,-63.11063,-66.43107,-81.38917,-71.36602,-69.146645,-74.10764,-83.39896,-64.2921,-74.401054,-85.830666,-72.245926,-85.48367,-76.42078,-81.219444,-84.751236,-77.35289,-65.17972,-83.90934,-82.35964,-83.5494,-76.07571,-84.148834,-84.95652,-77.48825,-76.28164,-78.40722,-80.435585,-78.5901,-88.81355,-79.144516,-79.389275,-80.396355,-73.85604,-74.9858,-74.93464,-77.284035,-81.31907,-85.399,-79.236824,-84.14566,-82.51528,-83.31631,-81.707886,-86.10709,-84.044945,-87.27339,-77.85037,-79.74587,-84.97769,-84.0965,-86.330246,-87.84077,-79.973656,-76.05761,-82.03841,-85.20994,-88.51728,-78.721115,-82.825966,-84.4199,-84.176506,-83.90344,-83.543755,-87.10517,-80.955055,-82.372086,-84.4031,-88.42422,-83.84993,-80.34323,-79.11492,-90.47507,-80.77051,-85.47684,-75.17652,-84.477196,-86.43823,-91.17789,-82.806244,-78.52298,-87.431915,-88.86645,-86.91018,-82.838806,-80.96589,-89.20247,-85.07715,-76.592865,-90.89503,-89.94257,-90.19697,-82.22157,-88.89938,-87.82609,-86.29066,-79.634796,-82.94624,-80.139946,-81.34689,-87.267204,-86.13339,-80.97561,-88.13635,-88.228615,-89.05224,-87.11589,-81.77993
1758175371,-48.325172,-47.83385,-45.66964,-49.008873,-60.11161,-54.19223,-75.14994,-52.61697,-72.08232,-47.128273,-47.05672,-47.95736,-75.46785,-76.78522,-76.27884,-68.04525,-66.9225,-63.720512,-61.475803,-63.03752,-64.371376,-65.67785,-81.61874,-80.806046,-57.1729,-80.519325,-61.799103,-82.40624,-85.64444,-84.71,-55.623646,-70.05066,-68.06378,-68.717224,-70.30338,-57.466934,-63.594193,-85.208046,-53.761284,-77.029854,-79.0982,-65.87486,-79.14895,-64.702805,-75.24131,-62.484013,-67.215645,-76.43148,-53.744125,-83.97194,-47.481907,-48.28019,-45.913097,-82.67342,-75.79535,-76.50801,-77.82635,-75.27756,-75.440765,-80.78462,-60.48269,-48.930664,-77.7719,-78.405334,-77.21105,-85.035995,-79.70608,-74.99889,-74.17753,-63.73081,-65.502205,-67.11747,-82.40973,-82.62249,-82.44186,-83.75678,-65.81868,-76.3171,-77.66032,-77.37669,-70.612526,-79.89627,-68.37561,-72.141914,-69.87498,-70.84064,-77.81695,-80.39674,-77.18958,-78.0904,-80.5864,-80.65407,-84.65002,-71.37675,-70.03582,-80.19454,-76.42531,-76.32401,-79.87248,-85.138405,-71.08439,-74.48388,-83.43566,-74.785385,-82.908035,-77.06817,-75.71677,-81.942085,-80.23398,-75.35012,-83.874306,-84.928764,-87.76462,-77.92356,-83.17715,-83.63,-78.03193,-79.52362,-79.27403,-81.512024,-81.102005,-87.93135,-80.78951,-82.62157,-79.779015,-72.89928,-73.72545,-74.012886,-73.97432,-80.075836,-81.03942,-79.75096,-84.88241,-83.17771,-80.99732,-80.79693,-82.61517,-83.3284,-87.822975,-77.41271,-82.170586,-85.15322,-80.87569,-83.45772,-85.15025,-79.42879,-75.634155,-82.78228,-86.09771,-88.072716,-81.48887,-85.884224,-84.899864,-86.772415,-85.72181,-78.540955,-86.86097,-82.31689,-81.66076,-81.20245,-89.82169,-86.1321,-82.66609,-79.695656,-91.77738,-81.49843,-81.13581,-75.0785,-86.8988,-81.14431,-92.33623,-86.08816,-78.76616,-90.31787,-87.22684,-86.71962,-84.22468,-78.513855,-87.14573,-84.55938,-77.09357,-88.25727,-91.34916,-87.94041,-79.34112,-87.40703,-86.6441,-84.369644,-81.32463,-80.23921,-82.40848,-81.058624,-85.298775,-88.26144,-83.60334,-86.52924,-87.03036,-85.43051,-86.44489,-80.72142
1758175197,-49.919704,-49.50063,-48.8818,-47.93974,-58.117615,-55.752495,-74.30371,-57.248024,-74.650856,-44.828026,-44.212067,-42.207817,-79.17435,-79.47656,-81.00567,-60.12417,-61.164566,-60.747368,-72.10081,-74.436455,-75.5655,-62.38759,-83.388,-84.72468,-60.27127,-83.379654,-62.782413,-83.36955,-87.232704,-88.3842,-55.862396,-69.2779,-71.72938,-72.91664,-69.82584,-58.15876,-71.75931,-83.686195,-54.16866,-73.27949,-77.19863,-73.23352,-73.41083,-66.0221,-74.88608,-59.57481,-77.33873,-78.437836,-55.1396,-83.51617,-56.7791,-54.26879,-57.922623,-84.91156,-81.75302,-78.919495,-79.45499,-79.40497,-81.10715,-78.10434,-65.99002,-58.608974,-80.56643,-81.161835,-78.80102,-82.97943,-81.38865,-76.566536,-78.57082,-65.23991,-66.471054,-64.79084,-80.086815,-79.27465,-82.29648,-80.7112,-65.52985,-81.37352,-78.712616,-75.25904,-68.905266,-80.827156,-74.04483,-76.34621,-70.34977,-72.2234,-79.59791,-83.32635,-83.30735,-84.114395,-86.14996,-79.156425,-84.38537,-68.30154,-67.64738,-81.14726,-77.025696,-79.608376,-83.69758,-81.51028,-70.639145,-75.319145,-82.519554,-78.25459,-85.69587,-80.43506,-80.22017,-81.82027,-84.4599,-76.989365,-86.75169,-83.98331,-86.62797,-75.896034,-90.33241,-83.53944,-76.97665,-77.38335,-81.55438,-76.08261,-79.14026,-87.98238,-81.53016,-80.49145,-78.82102,-77.70707,-76.776634,-77.854645,-76.09343,-80.19077,-84.70649,-75.97897,-81.77243,-83.261635,-80.11108,-82.81205,-83.79237,-85.97803,-88.27197,-78.61927,-79.78382,-84.032265,-82.48735,-83.214035,-86.46076,-80.78181,-77.17731,-84.657,-87.416374,-89.35045,-80.48274,-84.45887,-87.02126,-86.377426,-86.891335,-83.0919,-86.15678,-85.34556,-81.27612,-83.13157,-90.25512,-82.90293,-83.29883,-78.13329,-88.01773,-80.10544,-84.02881,-72.31961,-87.2572,-80.88644,-93.68306,-84.12372,-81.14276,-89.28685,-89.344475,-86.13297,-82.59963,-80.76272,-88.65547,-83.23977,-79.0324,-87.70941,-87.95956,-86.891,-83.15983,-85.49112,-89.61334,-86.4397,-81.02434,-82.11023,-81.98301,-81.65258,-85.96232,-87.54278,-82.22974,-87.4427,-86.74859,-89.50587,-86.33636,-83.911934
1758177615,-41.287266,-39.90947,-39.410896,-39.695305,-56.83896,-54.127533,-75.766914,-52.28086,-76.192245,-39.988735,-40.461727,-39.343903,-77.60872,-76.10346,-78.38511,-59.299522,-62.500206,-60.280556,-82.284874,-85.23024,-82.5482,-67.98583,-85.609,-85.48899,-59.586983,-84.325195,-53.83706,-84.554146,-84.002975,-85.998604,-52.20454,-75.12507,-72.83044,-71.982155,-74.16639,-58.44302,-68.004745,-82.30882,-55.24152,-75.72754,-74.516106,-62.690445,-74.14849,-65.76154,-80.3448,-58.542118,-77.19137,-75.174385,-52.681797,-86.73654,-62.151947,-62.084526,-63.337147,-74.71371,-78.93116,-78.13249,-79.11763,-76.256645,-76.80615,-77.16882,-61.38296,-65.38237,-77.902,-81.66125,-82.152245,-86.37384,-81.13918,-76.1125,-74.99268,-67.088135,-66.51926,-69.39318,-82.12895,-81.69768,-85.00854,-81.549286,-68.00825,-81.13592,-79.17069,-75.1924,-65.73702,-79.12749,-76.532906,-76.11482,-74.09355,-73.40799,-79.95086,-82.85004,-79.61705,-77.578865,-79.960915,-78.27349,-84.64402,-68.461754,-68.24726,-82.10871,-77.446045,-75.81925,-75.97669,-83.511284,-66.7804,-74.59094,-79.29486,-78.08986,-83.88373,-78.46147,-79.43987,-84.116516,-78.26631,-71.58381,-82.86985,-87.64404,-85.81359,-81.50879,-85.73751,-83.24992,-80.18733,-79.430954,-81.11093,-81.55843,-79.16949,-90.35302,-78.43684,-78.73109,-81.22557,-73.403946,-76.49384,-75.83698,-73.0794,-76.53059,-85.07946,-78.09735,-82.328,-84.6729,-79.95481,-82.25467,-82.50359,-83.96031,-89.02219,-78.607475,-81.039085,-81.85853,-76.78292,-83.78343,-84.16688,-76.675835,-77.11256,-84.77436,-86.15559,-86.914536,-80.85306,-85.84502,-87.43897,-85.573685,-88.2533,-81.564995,-88.44832,-81.45526,-81.99827,-84.512856,-90.33469,-86.70602,-80.26468,-77.6154,-90.004135,-81.76829,-84.55813,-74.26922,-87.42473,-87.32389,-89.86037,-85.21164,-78.310905,-90.3391,-89.30483,-87.54561,-85.36009,-78.84159,-90.74388,-89.13756,-80.30198,-86.51503,-88.02152,-89.72,-79.920715,-88.3792,-89.703186,-83.63283,-79.34507,-79.490326,-81.23045,-83.02499,-84.7792,-88.21673,-83.23854,-85.36983,-85.57452,-89.69867,-84.74393,-81.8782
